relation_id,source_client_id,target_client_id,type_relation,risk_relation
9202,4267,2759,FAMILLE,26
9203,3992,1748,FAMILLE,57
9204,336,4245,GARANT,88
9205,3547,368,GARANT,83
9206,2894,1551,GARANT,78
9207,869,911,GARANT,36
9208,2924,2223,BUSINESS,15
9209,53,3355,BUSINESS,13
9210,4451,3514,FAMILLE,10
9211,3291,3063,GARANT,94
9212,1400,561,FAMILLE,52
9213,1826,2907,FAMILLE,78
9214,9,411,BUSINESS,31
9215,744,3314,BUSINESS,58
9216,468,578,FAMILLE,27
9217,2407,3325,BUSINESS,23
9218,2056,759,FAMILLE,14
9219,1251,4680,FAMILLE,45
9220,259,4563,FAMILLE,49
9221,377,3771,GARANT,67
9222,1728,1502,GARANT,96
9223,81,699,FAMILLE,42
9224,2360,3406,GARANT,7
9225,1201,3332,FAMILLE,38
9226,4182,549,BUSINESS,49
9227,2423,3372,FAMILLE,10
9228,3721,4787,GARANT,72
9229,3753,1851,GARANT,75
9230,622,3555,FAMILLE,63
9231,2242,4721,FAMILLE,65
9232,2416,64,GARANT,60
9233,2654,2254,GARANT,80
9234,933,1558,GARANT,87
9235,4530,4133,GARANT,86
9236,2222,122,GARANT,41
9237,282,802,BUSINESS,47
9238,1159,696,GARANT,98
9239,1110,2047,BUSINESS,21
9240,3850,4121,BUSINESS,31
9241,4960,4760,BUSINESS,15
9242,1187,2903,FAMILLE,33
9243,4169,2557,BUSINESS,28
9244,4580,2421,GARANT,71
9245,719,615,GARANT,85
9246,4830,922,BUSINESS,78
9247,4339,3754,FAMILLE,47
9248,3232,2186,BUSINESS,42
9249,3434,1880,BUSINESS,55
9250,1453,3716,FAMILLE,66
9251,1141,4450,FAMILLE,53
9252,4832,3036,GARANT,39
9253,491,2513,BUSINESS,57
9254,3075,1479,FAMILLE,61
9255,2586,2950,GARANT,78
9256,2885,4010,BUSINESS,39
9257,3771,4011,FAMILLE,34
9258,4643,4487,FAMILLE,71
9259,3630,1086,GARANT,62
9260,4530,1967,FAMILLE,50
9261,499,1736,GARANT,22
9262,4388,3742,BUSINESS,56
9263,2473,2793,FAMILLE,51
9264,1278,1960,BUSINESS,24
9265,2106,499,BUSINESS,29
9266,41,609,GARANT,39
9267,4245,2672,GARANT,6
9268,2858,3609,GARANT,88
9269,3657,2775,FAMILLE,67
9270,1244,4471,FAMILLE,64
9271,174,4558,BUSINESS,60
9272,1912,1940,FAMILLE,67
9273,1808,1719,FAMILLE,25
9274,4392,454,FAMILLE,16
9275,236,3561,BUSINESS,5
9276,1145,3125,BUSINESS,28
9277,1032,3032,BUSINESS,14
9278,80,2124,FAMILLE,25
9279,1207,3445,GARANT,99
9280,2919,3576,GARANT,93
9281,3001,1350,BUSINESS,75
9282,3781,4435,BUSINESS,12
9283,3574,891,GARANT,76
9284,1076,2923,GARANT,93
9285,4872,1028,GARANT,71
9286,3045,3658,GARANT,76
9287,950,2299,GARANT,99
9288,4601,3305,FAMILLE,51
9289,900,3494,FAMILLE,50
9290,4245,2737,BUSINESS,75
9291,3059,4724,BUSINESS,61
9292,325,1194,FAMILLE,34
9293,4774,4597,GARANT,54
9294,4334,4462,BUSINESS,78
9295,371,487,GARANT,20
9296,4281,2205,GARANT,96
9297,4141,2742,GARANT,19
9298,4205,3588,GARANT,80
9299,934,1424,FAMILLE,76
9300,365,2747,FAMILLE,10
9301,1690,4413,FAMILLE,72
9302,783,439,FAMILLE,46
9303,1067,1619,FAMILLE,35
9304,4183,4342,FAMILLE,16
9305,2987,1317,GARANT,74
9306,578,2738,FAMILLE,52
9307,4909,123,FAMILLE,22
9308,4256,4751,FAMILLE,65
9309,3183,238,FAMILLE,74
9310,2538,2031,GARANT,71
9311,1760,914,FAMILLE,38
9312,3220,1324,GARANT,49
9313,3974,2798,GARANT,77
9314,3162,2932,FAMILLE,53
9315,26,3089,FAMILLE,41
9316,2047,3237,FAMILLE,23
9317,4429,2028,FAMILLE,78
9318,3206,3993,FAMILLE,28
9319,4421,618,FAMILLE,73
9320,772,2215,GARANT,81
9321,4480,1461,GARANT,24
9322,138,1118,BUSINESS,32
9323,1187,1315,GARANT,85
9324,4113,3298,BUSINESS,65
9325,4933,2102,BUSINESS,32
9326,1892,1733,FAMILLE,64
9327,3150,250,GARANT,13
9328,734,1384,FAMILLE,20
9329,2791,1404,FAMILLE,50
9330,3283,1203,GARANT,76
9331,112,1050,FAMILLE,76
9332,3538,4757,GARANT,9
9333,82,3708,GARANT,57
9334,266,1484,GARANT,17
9335,387,2039,GARANT,15
9336,438,4309,BUSINESS,39
9337,455,4768,BUSINESS,36
9338,3566,3218,BUSINESS,58
9339,2812,3075,FAMILLE,78
9340,1972,951,GARANT,80
9341,4400,3840,FAMILLE,68
9342,2066,1328,BUSINESS,25
9343,378,3085,GARANT,84
9344,2260,2264,FAMILLE,40
9345,3850,4032,BUSINESS,42
9346,3301,4466,FAMILLE,7
9347,3206,3677,BUSINESS,56
9348,4380,393,BUSINESS,69
9349,3491,4195,FAMILLE,62
9350,1193,1006,FAMILLE,41
9351,3416,2256,BUSINESS,6
9352,4879,3945,GARANT,95
9353,4026,318,BUSINESS,49
9354,1485,2593,BUSINESS,12
9355,1645,3348,FAMILLE,58
9356,71,1443,BUSINESS,30
9357,3667,206,GARANT,81
9358,956,540,FAMILLE,26
9359,4350,1011,GARANT,74
9360,2879,1021,BUSINESS,66
9361,4191,2549,GARANT,8
9362,4751,4732,BUSINESS,10
9363,2782,1129,BUSINESS,74
9364,4645,4529,GARANT,99
9365,105,4824,BUSINESS,12
9366,2392,1194,FAMILLE,35
9367,4417,579,GARANT,75
9368,4268,3872,BUSINESS,62
9369,4012,3694,BUSINESS,57
9370,1000,4069,GARANT,96
9371,2136,2638,FAMILLE,10
9372,3927,337,FAMILLE,46
9373,2149,1676,GARANT,67
9374,127,975,GARANT,88
9375,4871,4978,FAMILLE,16
9376,4888,5000,GARANT,77
9377,3551,1890,GARANT,83
9378,1138,78,GARANT,50
9379,2661,5000,FAMILLE,69
9380,2154,1359,BUSINESS,29
9381,2631,3206,FAMILLE,23
9382,2676,4948,GARANT,79
9383,3028,296,BUSINESS,21
9384,333,810,FAMILLE,70
9385,4946,15,FAMILLE,74
9386,3923,4983,GARANT,45
9387,1600,4057,BUSINESS,77
9388,1686,1646,FAMILLE,50
9389,273,4227,BUSINESS,14
9390,4349,2051,GARANT,37
9391,1416,2621,FAMILLE,64
9392,4454,1544,BUSINESS,32
9393,3029,3829,BUSINESS,54
9394,2471,3028,FAMILLE,44
9395,4557,4341,GARANT,24
9396,924,349,FAMILLE,41
9397,1091,4488,BUSINESS,39
9398,2948,1922,GARANT,30
9399,4076,443,GARANT,35
9400,603,1555,GARANT,19
9401,2421,743,BUSINESS,65
9402,2391,3901,BUSINESS,21
9403,4782,2590,FAMILLE,15
9404,27,4512,GARANT,28
9405,3965,2067,GARANT,90
9406,4447,2615,BUSINESS,15
9407,2567,3636,FAMILLE,25
9408,4762,1996,FAMILLE,66
9409,4884,3878,FAMILLE,53
9410,1351,3254,FAMILLE,60
9411,201,3235,GARANT,35
9412,14,1387,BUSINESS,49
9413,2629,1560,FAMILLE,49
9414,1640,4059,BUSINESS,18
9415,275,2482,GARANT,54
9416,2642,190,BUSINESS,14
9417,1604,4797,BUSINESS,66
9418,3424,1472,GARANT,30
9419,778,1123,BUSINESS,43
9420,2492,3681,BUSINESS,59
9421,2796,2901,GARANT,83
9422,4392,160,GARANT,99
9423,828,2108,FAMILLE,29
9424,861,3743,BUSINESS,30
9425,2190,587,GARANT,77
9426,3729,2359,GARANT,93
9427,157,3274,FAMILLE,22
9428,3442,3560,FAMILLE,79
9429,84,3101,FAMILLE,27
9430,667,3492,BUSINESS,47
9431,2043,3772,BUSINESS,22
9432,1749,667,FAMILLE,57
9433,4816,843,GARANT,80
9434,425,2636,BUSINESS,9
9435,567,3924,GARANT,62
9436,2980,2671,BUSINESS,48
9437,2703,173,FAMILLE,66
9438,2923,1097,FAMILLE,71
9439,3070,1970,FAMILLE,66
9440,2008,454,GARANT,56
9441,1445,3700,BUSINESS,38
9442,4477,364,FAMILLE,30
9443,4192,2268,BUSINESS,62
9444,4328,3172,GARANT,99
9445,2865,3922,GARANT,66
9446,2150,4195,FAMILLE,54
9447,701,864,GARANT,80
9448,4121,4070,BUSINESS,37
9449,1347,2873,FAMILLE,71
9450,1447,2124,GARANT,62
9451,2048,3859,GARANT,90
9452,4686,1996,GARANT,96
9453,3212,4728,BUSINESS,6
9454,4116,3018,BUSINESS,71
9455,1767,1201,FAMILLE,55
9456,1438,4758,FAMILLE,67
9457,4115,2974,GARANT,27
9458,4207,3138,GARANT,75
9459,2788,2351,GARANT,64
9460,4316,408,FAMILLE,49
9461,2335,3106,GARANT,19
9462,4241,2809,GARANT,30
9463,4994,2205,FAMILLE,51
9464,2774,2322,BUSINESS,11
9465,3525,3320,FAMILLE,42
9466,4566,128,GARANT,70
9467,4537,4823,GARANT,83
9468,1416,4916,GARANT,25
9469,4157,1716,FAMILLE,29
9470,646,53,FAMILLE,14
9471,3113,2894,FAMILLE,16
9472,3058,4761,FAMILLE,44
9473,3067,1093,GARANT,77
9474,1440,3881,FAMILLE,72
9475,4315,2972,BUSINESS,41
9476,2954,996,FAMILLE,52
9477,4524,654,FAMILLE,50
9478,3828,1522,GARANT,34
9479,1310,1795,GARANT,79
9480,3002,1874,GARANT,82
9481,2959,4494,GARANT,18
9482,4726,4999,GARANT,91
9483,3847,4813,GARANT,11
9484,28,4825,BUSINESS,54
9485,909,169,BUSINESS,24
9486,3906,3396,GARANT,72
9487,1365,2936,FAMILLE,5
9488,1167,4566,FAMILLE,32
9489,760,2607,FAMILLE,47
9490,3160,2443,FAMILLE,75
9491,2772,3061,GARANT,78
9492,4078,2058,FAMILLE,50
9493,1927,2625,FAMILLE,45
9494,1170,2335,BUSINESS,75
9495,576,4212,BUSINESS,22
9496,4210,3274,FAMILLE,59
9497,2085,2123,FAMILLE,42
9498,4518,308,GARANT,22
9499,2081,1142,GARANT,26
9500,2705,1242,GARANT,82
9501,3888,3688,GARANT,94
9502,3752,2175,FAMILLE,13
9503,2245,2209,BUSINESS,41
9504,251,830,GARANT,84
9505,208,3141,FAMILLE,58
9506,1514,3953,FAMILLE,11
9507,4294,3809,FAMILLE,70
9508,73,2968,FAMILLE,39
9509,1065,3728,FAMILLE,74
9510,1381,1325,BUSINESS,5
9511,2954,2262,FAMILLE,72
9512,1645,4449,GARANT,87
9513,4353,73,BUSINESS,56
9514,4900,538,BUSINESS,36
9515,89,3872,GARANT,66
9516,4178,3846,FAMILLE,78
9517,1506,393,FAMILLE,39
9518,1844,4737,FAMILLE,31
9519,4909,315,FAMILLE,9
9520,3628,3558,FAMILLE,67
9521,4738,3765,GARANT,92
9522,1711,1158,GARANT,7
9523,1163,1443,BUSINESS,76
9524,4671,2388,FAMILLE,51
9525,4466,822,BUSINESS,18
9526,1415,2391,BUSINESS,66
9527,728,4226,GARANT,79
9528,170,3292,FAMILLE,15
9529,2873,4259,GARANT,80
9530,3238,2376,BUSINESS,59
9531,4418,1148,BUSINESS,27
9532,4533,3445,FAMILLE,79
9533,4684,177,BUSINESS,58
9534,4095,2237,FAMILLE,19
9535,4233,187,GARANT,48
9536,2430,3341,FAMILLE,39
9537,4633,629,BUSINESS,29
9538,4843,147,FAMILLE,30
9539,1603,2848,GARANT,82
9540,1014,4084,GARANT,89
9541,936,4760,FAMILLE,9
9542,329,264,BUSINESS,65
9543,3396,1692,BUSINESS,11
9544,611,2786,GARANT,96
9545,2316,3898,FAMILLE,76
9546,700,3563,GARANT,70
9547,1687,2436,BUSINESS,51
9548,3347,4352,FAMILLE,30
9549,4248,4611,FAMILLE,80
9550,286,676,BUSINESS,35
9551,4369,2500,GARANT,81
9552,4866,4139,FAMILLE,26
9553,3616,2725,FAMILLE,71
9554,3161,1043,GARANT,78
9555,226,1585,FAMILLE,48
9556,2900,4298,BUSINESS,5
9557,3585,1942,BUSINESS,76
9558,374,1201,FAMILLE,67
9559,2232,4485,BUSINESS,70
9560,1927,4165,BUSINESS,24
9561,768,1553,GARANT,67
9562,3117,780,FAMILLE,28
9563,739,4235,FAMILLE,14
9564,4047,3659,FAMILLE,29
9565,326,471,FAMILLE,77
9566,938,2501,GARANT,53
9567,960,1721,FAMILLE,78
9568,2437,4329,BUSINESS,26
9569,4077,2560,FAMILLE,46
9570,1616,537,GARANT,98
9571,2223,4901,BUSINESS,58
9572,2189,299,FAMILLE,40
9573,3466,834,BUSINESS,56
9574,2159,4848,GARANT,10
9575,1604,3881,FAMILLE,79
9576,4115,1463,GARANT,47
9577,2916,1334,GARANT,47
9578,2329,1152,FAMILLE,54
9579,2135,1080,GARANT,49
9580,4575,2600,FAMILLE,68
9581,3577,3064,GARANT,78
9582,4403,2797,FAMILLE,28
9583,64,1323,BUSINESS,15
9584,1545,115,BUSINESS,19
9585,346,1830,FAMILLE,36
9586,1722,4750,GARANT,29
9587,295,1635,GARANT,38
9588,1496,164,FAMILLE,78
9589,78,3144,FAMILLE,58
9590,1859,2600,GARANT,52
9591,4815,1121,BUSINESS,6
9592,2299,2894,BUSINESS,80
9593,1545,3986,FAMILLE,78
9594,3431,2545,GARANT,78
9595,414,3760,GARANT,96
9596,3871,2940,GARANT,70
9597,1912,1741,BUSINESS,13
9598,1513,4473,BUSINESS,59
9599,2404,4387,BUSINESS,45
9600,279,2681,BUSINESS,13
9601,2668,3959,BUSINESS,49
9602,3778,2385,FAMILLE,25
9603,160,1184,FAMILLE,60
9604,4640,1214,FAMILLE,38
9605,3126,896,FAMILLE,13
9606,2502,1161,FAMILLE,39
9607,2632,4816,FAMILLE,52
9608,3449,113,BUSINESS,8
9609,3560,4378,GARANT,18
9610,4967,1628,GARANT,70
9611,4423,437,FAMILLE,38
9612,2142,4266,FAMILLE,39
9613,45,3579,GARANT,85
9614,3827,263,GARANT,13
9615,200,1533,FAMILLE,33
9616,3781,4042,BUSINESS,66
9617,3879,205,FAMILLE,15
9618,2342,1141,GARANT,84
9619,4170,39,FAMILLE,41
9620,3057,65,BUSINESS,79
9621,1800,3808,GARANT,86
9622,4110,1538,FAMILLE,62
9623,1351,3282,GARANT,76
9624,4183,2178,GARANT,75
9625,215,1182,FAMILLE,56
9626,3899,4829,GARANT,82
9627,710,4113,GARANT,72
9628,3615,3071,GARANT,92
9629,4084,8,FAMILLE,39
9630,393,400,FAMILLE,9
9631,1229,1589,GARANT,74
9632,2131,3206,GARANT,73
9633,1954,657,GARANT,15
9634,4789,2620,GARANT,19
9635,2302,2485,FAMILLE,53
9636,1117,1380,GARANT,85
9637,2032,2905,FAMILLE,37
9638,4999,3175,FAMILLE,49
9639,3009,4028,GARANT,73
9640,3340,1224,BUSINESS,70
9641,4707,4108,FAMILLE,52
9642,4147,2670,GARANT,41
9643,4999,4855,BUSINESS,72
9644,1336,3576,GARANT,94
9645,948,365,GARANT,74
9646,4774,1189,GARANT,60
9647,2488,1253,GARANT,13
9648,1404,1445,FAMILLE,17
9649,1818,4464,FAMILLE,13
9650,694,1321,FAMILLE,67
9651,4954,3650,GARANT,5
9652,2322,2544,GARANT,42
9653,4960,3699,FAMILLE,54
9654,2960,313,GARANT,80
9655,4800,2414,BUSINESS,21
9656,2071,3291,FAMILLE,36
9657,993,3587,GARANT,93
9658,4802,3060,GARANT,84
9659,3555,1907,GARANT,13
9660,1935,2885,GARANT,86
9661,693,1556,GARANT,27
9662,1389,1171,FAMILLE,32
9663,647,2854,BUSINESS,31
9664,2502,1899,GARANT,92
9665,4,3927,FAMILLE,39
9666,1915,518,GARANT,80
9667,1664,2014,FAMILLE,30
9668,2222,264,GARANT,9
9669,50,2240,GARANT,92
9670,4821,3116,BUSINESS,46
9671,1042,4924,FAMILLE,76
9672,3259,3460,FAMILLE,5
9673,4173,4096,FAMILLE,18
9674,967,2715,GARANT,69
9675,1683,3703,GARANT,88
9676,1845,347,BUSINESS,73
9677,4006,4275,BUSINESS,8
9678,4300,4880,BUSINESS,6
9679,4772,1859,BUSINESS,18
9680,2523,4888,BUSINESS,43
9681,740,1321,GARANT,97
9682,4499,3888,GARANT,72
9683,3928,4580,FAMILLE,47
9684,2618,1439,FAMILLE,12
9685,4599,3580,FAMILLE,70
9686,2960,3415,FAMILLE,31
9687,4175,4677,FAMILLE,78
9688,3636,3970,GARANT,69
9689,3413,331,BUSINESS,8
9690,4739,2586,GARANT,91
9691,4379,1940,FAMILLE,10
9692,640,4538,FAMILLE,28
9693,1397,81,GARANT,49
9694,3030,4017,FAMILLE,32
9695,4206,4471,BUSINESS,31
9696,1831,2487,BUSINESS,65
9697,2189,592,BUSINESS,53
9698,3995,2692,GARANT,100
9699,4914,878,BUSINESS,24
9700,4111,1440,BUSINESS,46
9701,2927,426,GARANT,73
9702,3274,2497,BUSINESS,52
9703,3263,820,FAMILLE,55
9704,2429,2077,BUSINESS,80
9705,1193,4210,GARANT,78
9706,2349,2379,GARANT,88
9707,4408,4738,GARANT,37
9708,4913,3809,GARANT,25
9709,334,1379,GARANT,100
9710,108,876,BUSINESS,55
9711,2031,3425,GARANT,72
9712,1639,3276,BUSINESS,19
9713,2268,256,FAMILLE,71
9714,4018,2148,FAMILLE,28
9715,4207,2452,GARANT,71
9716,4257,4055,GARANT,73
9717,3803,2853,BUSINESS,21
9718,4159,4652,GARANT,88
9719,512,3128,FAMILLE,26
9720,2352,730,GARANT,63
9721,505,3955,GARANT,61
9722,160,3273,GARANT,71
9723,648,4490,BUSINESS,72
9724,4958,966,FAMILLE,58
9725,176,4464,FAMILLE,79
9726,2624,1650,FAMILLE,38
9727,4289,669,GARANT,31
9728,722,2487,GARANT,42
9729,1012,2089,FAMILLE,20
9730,91,2513,FAMILLE,13
9731,1937,4882,FAMILLE,77
9732,1389,3280,GARANT,91
9733,2976,4380,FAMILLE,33
9734,2666,3100,GARANT,88
9735,507,3662,BUSINESS,18
9736,2731,4329,FAMILLE,54
9737,4083,3294,BUSINESS,32
9738,3628,2832,FAMILLE,59
9739,232,4886,GARANT,100
9740,2035,1615,FAMILLE,30
9741,468,1956,BUSINESS,74
9742,449,4092,GARANT,71
9743,1386,3219,GARANT,59
9744,180,1732,GARANT,30
9745,332,4505,FAMILLE,28
9746,63,1003,GARANT,34
9747,4698,4052,GARANT,29
9748,1279,746,BUSINESS,14
9749,4191,4950,GARANT,41
9750,2463,2907,FAMILLE,46
9751,3195,3894,BUSINESS,71
9752,1866,761,GARANT,80
9753,4909,920,FAMILLE,53
9754,757,3506,BUSINESS,75
9755,183,4747,FAMILLE,6
9756,1677,1748,FAMILLE,46
9757,2164,2403,FAMILLE,69
9758,1410,1474,GARANT,85
9759,118,3821,FAMILLE,61
9760,1099,1062,FAMILLE,39
9761,3282,3821,BUSINESS,55
9762,2813,4019,BUSINESS,80
9763,2787,2095,GARANT,89
9764,2408,218,GARANT,23
9765,1900,274,FAMILLE,65
9766,4460,14,BUSINESS,66
9767,3420,4645,GARANT,81
9768,1992,3939,GARANT,74
9769,3084,440,FAMILLE,11
9770,4370,1219,BUSINESS,53
9771,1292,3609,FAMILLE,35
9772,936,1768,BUSINESS,76
9773,3322,141,FAMILLE,69
9774,3464,4561,FAMILLE,27
9775,1755,4069,GARANT,75
9776,1648,3546,FAMILLE,26
9777,964,2548,BUSINESS,78
9778,7,3134,GARANT,74
9779,4122,3510,BUSINESS,32
9780,178,2408,GARANT,18
9781,865,514,GARANT,96
9782,4129,4311,GARANT,36
9783,3566,2661,FAMILLE,35
9784,4209,4978,BUSINESS,50
9785,3771,364,GARANT,24
9786,4398,1246,FAMILLE,38
9787,2588,1773,FAMILLE,59
9788,786,2674,GARANT,57
9789,1587,4059,FAMILLE,73
9790,1019,2730,FAMILLE,76
9791,4599,682,BUSINESS,48
9792,4987,2356,GARANT,76
9793,2212,3012,BUSINESS,75
9794,4999,4818,FAMILLE,54
9795,4481,4576,BUSINESS,29
9796,939,2728,GARANT,5
9797,2047,3485,FAMILLE,80
9798,4298,3826,GARANT,27
9799,1951,2602,GARANT,72
9800,3348,2666,FAMILLE,33
9801,654,1525,GARANT,95
9802,4788,3569,BUSINESS,17
9803,4209,3621,FAMILLE,48
9804,60,2948,GARANT,84
9805,2863,1843,FAMILLE,72
9806,41,1568,FAMILLE,13
9807,4902,2675,GARANT,88
9808,625,3815,FAMILLE,13
9809,152,2882,GARANT,88
9810,3301,2543,GARANT,85
9811,4974,1293,FAMILLE,43
9812,4479,1945,FAMILLE,29
9813,4066,1555,GARANT,68
9814,4372,4591,BUSINESS,37
9815,3730,2495,BUSINESS,72
9816,212,3142,GARANT,84
9817,851,2994,GARANT,59
9818,3276,4924,FAMILLE,67
9819,2661,3552,GARANT,93
9820,2423,4684,GARANT,75
9821,2325,1883,FAMILLE,12
9822,1059,2731,GARANT,23
9823,1894,3208,BUSINESS,80
9824,2038,3447,GARANT,77
9825,1765,2037,BUSINESS,14
9826,892,4030,FAMILLE,18
9827,2276,1326,GARANT,62
9828,4687,1919,GARANT,93
9829,3374,3013,FAMILLE,39
9830,2727,2517,FAMILLE,49
9831,1795,2434,GARANT,78
9832,3329,2675,FAMILLE,78
9833,2199,3683,FAMILLE,30
9834,514,3371,BUSINESS,30
9835,1895,841,FAMILLE,27
9836,4477,3126,FAMILLE,64
9837,2543,1458,GARANT,90
9838,2412,1084,FAMILLE,34
9839,3773,4536,GARANT,64
9840,3429,4110,FAMILLE,9
9841,1521,4768,BUSINESS,32
9842,4441,3934,GARANT,92
9843,45,886,GARANT,43
9844,4904,3648,FAMILLE,40
9845,1846,953,BUSINESS,7
9846,1383,3212,GARANT,57
9847,1086,2671,FAMILLE,29
9848,2232,2550,BUSINESS,61
9849,1836,924,FAMILLE,76
9850,1164,2582,GARANT,75
9851,714,3928,FAMILLE,79
9852,4121,1900,GARANT,60
9853,10,2074,FAMILLE,65
9854,1098,2768,FAMILLE,26
9855,652,2157,BUSINESS,70
9856,1897,585,FAMILLE,60
9857,4137,857,BUSINESS,51
9858,3425,3853,FAMILLE,29
9859,1701,1258,GARANT,86
9860,871,1700,BUSINESS,34
9861,1618,4722,BUSINESS,68
9862,4455,3265,GARANT,27
9863,4406,2630,GARANT,5
9864,663,2756,GARANT,80
9865,2387,2805,GARANT,45
9866,4481,2006,GARANT,82
9867,689,2971,FAMILLE,72
9868,1482,4966,FAMILLE,59
9869,2395,3625,FAMILLE,6
9870,2071,3537,FAMILLE,23
9871,2615,1370,BUSINESS,50
9872,2265,4609,GARANT,86
9873,4629,3877,FAMILLE,75
9874,4837,2143,FAMILLE,72
9875,3975,2333,FAMILLE,72
9876,4494,1487,GARANT,70
9877,2243,4279,FAMILLE,75
9878,4497,2878,FAMILLE,23
9879,340,300,FAMILLE,33
9880,4165,3214,GARANT,81
9881,1900,4599,BUSINESS,69
9882,373,3484,FAMILLE,19
9883,987,2774,FAMILLE,8
9884,4768,934,GARANT,12
9885,3919,3101,GARANT,98
9886,71,1528,FAMILLE,49
9887,2411,855,FAMILLE,29
9888,2734,862,FAMILLE,7
9889,47,2804,FAMILLE,50
9890,4905,1297,BUSINESS,64
9891,2199,1244,FAMILLE,76
9892,2050,2229,FAMILLE,68
9893,1395,4174,GARANT,71
9894,2684,3924,BUSINESS,80
9895,416,4926,BUSINESS,51
9896,685,1061,FAMILLE,43
9897,2219,2040,GARANT,96
9898,4905,2632,BUSINESS,41
9899,4276,3801,FAMILLE,38
9900,894,1189,GARANT,27
9901,3579,621,BUSINESS,11
9902,4477,329,GARANT,28
9903,894,2693,FAMILLE,67
9904,935,2634,GARANT,80
9905,3850,745,FAMILLE,52
9906,3747,4413,FAMILLE,70
9907,2422,215,FAMILLE,10
9908,3946,493,GARANT,48
9909,143,108,FAMILLE,34
9910,3415,2193,GARANT,34
9911,2520,3693,GARANT,18
9912,3127,1605,GARANT,88
9913,2138,3030,FAMILLE,54
9914,3435,4911,FAMILLE,74
9915,1601,794,GARANT,76
9916,2104,1249,GARANT,79
9917,4491,978,GARANT,80
9918,300,2402,FAMILLE,17
9919,568,2979,GARANT,17
9920,3315,4277,GARANT,79
9921,1042,697,GARANT,92
9922,144,2775,FAMILLE,24
9923,4351,4336,BUSINESS,61
9924,1642,2768,FAMILLE,59
9925,747,658,FAMILLE,41
9926,3246,4219,BUSINESS,36
9927,3036,632,BUSINESS,74
9928,2578,2564,GARANT,91
9929,2947,2924,BUSINESS,16
9930,1903,2339,BUSINESS,36
9931,2794,567,FAMILLE,31
9932,4137,4377,GARANT,93
9933,1309,4466,FAMILLE,14
9934,728,356,FAMILLE,69
9935,4819,26,GARANT,61
9936,2692,4547,FAMILLE,39
9937,2641,1229,FAMILLE,39
9938,1786,3702,GARANT,9
9939,1317,2102,GARANT,72
9940,3435,1053,BUSINESS,63
9941,4103,3315,FAMILLE,65
9942,2352,4882,FAMILLE,64
9943,2823,2784,BUSINESS,79
9944,4849,90,GARANT,100
9945,3124,1499,GARANT,79
9946,2443,1570,GARANT,99
9947,1173,2805,BUSINESS,25
9948,4892,3482,FAMILLE,10
9949,4573,3847,GARANT,8
9950,2354,3354,BUSINESS,53
9951,3560,53,FAMILLE,35
9952,3235,1176,FAMILLE,23
9953,1518,4505,GARANT,74
9954,4442,2926,GARANT,41
9955,4704,286,BUSINESS,71
9956,2284,3756,BUSINESS,12
9957,3339,3553,BUSINESS,22
9958,1936,3065,BUSINESS,67
9959,3046,2517,FAMILLE,12
9960,1415,3946,GARANT,75
9961,2878,1241,GARANT,7
9962,3280,1210,GARANT,71
9963,3272,2571,BUSINESS,49
9964,118,4603,FAMILLE,60
9965,1224,4834,GARANT,20
9966,1273,1008,GARANT,88
9967,126,3994,BUSINESS,80
9968,80,4557,BUSINESS,64
9969,1329,2121,GARANT,45
9970,1023,2592,BUSINESS,45
9971,912,4483,BUSINESS,67
9972,2239,1396,FAMILLE,78
9973,105,265,GARANT,92
9974,2891,1811,GARANT,82
9975,2992,1864,FAMILLE,69
9976,4495,1407,FAMILLE,34
9977,191,1275,BUSINESS,11
9978,1074,3812,BUSINESS,57
9979,3751,1744,FAMILLE,38
9980,2501,3718,FAMILLE,53
9981,500,119,GARANT,72
9982,3288,3884,GARANT,78
9983,778,2801,FAMILLE,20
9984,1185,3433,FAMILLE,22
9985,3428,3793,GARANT,89
9986,742,2531,BUSINESS,51
9987,1936,3102,GARANT,81
9988,563,58,FAMILLE,43
9989,411,4565,GARANT,26
9990,1929,2659,BUSINESS,53
9991,2081,596,BUSINESS,31
9992,3137,2688,GARANT,93
9993,3430,3489,GARANT,77
9994,4659,3721,FAMILLE,76
9995,3168,681,GARANT,39
9996,2703,177,BUSINESS,70
9997,1509,30,FAMILLE,72
9998,2017,1019,FAMILLE,33
9999,1091,4715,FAMILLE,11
10000,1190,2192,FAMILLE,27
10001,1964,4233,FAMILLE,41
10002,2388,4466,BUSINESS,62
10003,2255,3234,FAMILLE,71
10004,4852,3229,GARANT,85
10005,576,2711,FAMILLE,61
10006,2646,3992,BUSINESS,21
10007,1311,2028,GARANT,64
10008,359,4290,BUSINESS,34
10009,712,129,BUSINESS,59
10010,2703,264,GARANT,17
10011,1898,1197,BUSINESS,38
10012,334,3235,GARANT,79
10013,4564,2149,GARANT,64
10014,2884,3270,BUSINESS,44
10015,1839,857,FAMILLE,17
10016,1651,4893,BUSINESS,48
10017,2556,1107,FAMILLE,68
10018,662,364,FAMILLE,9
10019,2876,3656,BUSINESS,28
10020,1227,1424,FAMILLE,5
10021,1325,4268,BUSINESS,75
10022,3874,913,FAMILLE,76
10023,459,232,BUSINESS,17
10024,1762,3855,FAMILLE,50
10025,4722,1763,FAMILLE,80
10026,539,1606,GARANT,53
10027,4347,1765,FAMILLE,50
10028,1750,2180,FAMILLE,60
10029,1567,4670,GARANT,100
